AX:-0.032958984375, AY:0.153564453125, AZ:1.005126953125, WX:22.918701171875, WY:-2.29644775390625, WZ:118.59130859375, MX:47.607421875, MY:-21.533203125, MZ:-21.826171875
AX:-0.07958984375, AY:0.0810546875, AZ:0.940673828125, WX:6.591796875, WY:-1.068115234375, WZ:-2.2430419921875, MX:44.23828125, MY:-17.578125, MZ:-24.0234375
AX:-0.05224609375, AY:0.080810546875, AZ:0.941650390625, WX:6.9122314453125, WY:7.36236572265625, WZ:-1.97601318359375, MX:42.333984375, MY:-17.431640625, MZ:-22.998046875
AX:-0.0078125, AY:0.0810546875, AZ:1.0263671875, WX:9.71221923828125, WY:7.80487060546875, WZ:-65.4449462890625, MX:54.052734375, MY:-48.486328125, MZ:-20.654296875
AX:-0.037841796875, AY:0.025634765625, AZ:0.97314453125, WX:6.56890869140625, WY:2.43377685546875, WZ:0.89263916015625, MX:53.90625, MY:-48.92578125, MZ:-22.8515625
AX:-0.051513671875, AY:0.001953125, AZ:0.966552734375, WX:5.0811767578125, WY:2.6702880859375, WZ:-1.01470947265625, MX:54.19921875, MY:-48.92578125, MZ:-21.97265625
AX:-0.040283203125, AY:0.011474609375, AZ:0.960205078125, WX:4.73785400390625, WY:7.720947265625, WZ:-8.758544921875, MX:54.19921875, MY:-50.9765625, MZ:-22.265625
AX:0.052001953125, AY:0.010986328125, AZ:0.96044921875, WX:12.87841796875, WY:-14.86968994140625, WZ:4.974365234375, MX:54.052734375, MY:-52.587890625, MZ:-23.583984375
AX:0.018798828125, AY:0.020751953125, AZ:0.966552734375, WX:5.74493408203125, WY:3.662109375, WZ:5.2490234375, MX:52.44140625, MY:-55.6640625, MZ:-23.14453125
AX:-0.1728515625, AY:-0.007080078125, AZ:0.998291015625, WX:20.904541015625, WY:5.8746337890625, WZ:86.029052734375, MX:46.728515625, MY:-18.896484375, MZ:-23.876953125
AX:-0.013671875, AY:0.03076171875, AZ:0.964111328125, WX:4.4708251953125, WY:-0.1068115234375, WZ:-0.60272216796875, MX:44.384765625, MY:-19.482421875, MZ:-22.705078125
AX:-0.0146484375, AY:0.03173828125, AZ:0.963623046875, WX:5.13458251953125, WY:2.26593017578125, WZ:-0.72479248046875, MX:45.263671875, MY:-18.896484375, MZ:-21.533203125
AX:0.008544921875, AY:0.034912109375, AZ:0.96435546875, WX:3.21197509765625, WY:2.86102294921875, WZ:0.06866455078125, MX:45.556640625, MY:-19.482421875, MZ:-20.947265625
AX:0.05810546875, AY:0.1337890625, AZ:0.99951171875, WX:25.1007080078125, WY:-13.1378173828125, WZ:7.5836181640625, MX:41.748046875, MY:-19.775390625, MZ:-20.068359375
AX:0.0947265625, AY:-0.19189453125, AZ:0.907470703125, WX:-56.671142578125, WY:99.17449951171875, WZ:35.919189453125, MX:35.44921875, MY:-17.578125, MZ:-20.5078125
AX:0.1962890625, AY:0.2421875, AZ:0.900634765625, WX:2.9754638671875, WY:0.17547607421875, WZ:-4.150390625, MX:5.2734375, MY:-34.27734375, MZ:-29.58984375
AX:0.19970703125, AY:0.271484375, AZ:0.90283203125, WX:4.8980712890625, WY:3.88336181640625, WZ:-0.46539306640625, MX:5.419921875, MY:-33.544921875, MZ:-28.564453125
AX:0.168212890625, AY:0.3017578125, AZ:0.91748046875, WX:7.97271728515625, WY:4.31060791015625, WZ:2.02178955078125, MX:4.833984375, MY:-33.837890625, MZ:-28.857421875
AX:0.200439453125, AY:0.272216796875, AZ:0.893798828125, WX:4.02069091796875, WY:3.8299560546875, WZ:3.90625, MX:4.833984375, MY:-33.251953125, MZ:-28.564453125
AX:0.17919921875, AY:0.28173828125, AZ:0.919677734375, WX:6.8511962890625, WY:2.17437744140625, WZ:-0.5035400390625, MX:6.591796875, MY:-32.666015625, MZ:-29.736328125
AX:0.181884765625, AY:0.263427734375, AZ:0.903564453125, WX:4.37164306640625, WY:3.36456298828125, WZ:-2.08282470703125, MX:6.15234375, MY:-33.3984375, MZ:-29.296875
AX:0.20166015625, AY:0.113037109375, AZ:0.927734375, WX:2.4566650390625, WY:3.37982177734375, WZ:-3.90625, MX:6.4453125, MY:-33.984375, MZ:-25.78125
AX:0.16259765625, AY:0.224609375, AZ:0.908935546875, WX:10.92529296875, WY:3.27301025390625, WZ:1.373291015625, MX:5.859375, MY:-33.69140625, MZ:-28.125
AX:0.16552734375, AY:0.2080078125, AZ:0.9326171875, WX:2.12860107421875, WY:1.617431640625, WZ:-2.96783447265625, MX:5.419921875, MY:-34.423828125, MZ:-27.685546875
AX:0.165283203125, AY:0.19384765625, AZ:0.9326171875, WX:6.28662109375, WY:3.265380859375, WZ:1.1138916015625, MX:5.859375, MY:-33.69140625, MZ:-26.953125
AX:0.1630859375, AY:0.2099609375, AZ:0.925537109375, WX:6.64520263671875, WY:1.99127197265625, WZ:-0.152587890625, MX:6.298828125, MY:-33.837890625, MZ:-27.685546875
AX:0.1611328125, AY:0.208740234375, AZ:0.9306640625, WX:5.08880615234375, WY:3.07464599609375, WZ:-1.8157958984375, MX:6.591796875, MY:-33.251953125, MZ:-27.392578125
AX:0.152587890625, AY:0.21240234375, AZ:0.9267578125, WX:7.537841796875, WY:1.89208984375, WZ:0.1220703125, MX:5.56640625, MY:-34.86328125, MZ:-26.3671875
AX:0.145263671875, AY:0.23193359375, AZ:0.94091796875, WX:1.129150390625, WY:-1.54876708984375, WZ:3.8909912109375, MX:6.591796875, MY:-33.837890625, MZ:-27.099609375
AX:0.1181640625, AY:0.24853515625, AZ:0.921875, WX:5.2947998046875, WY:3.3721923828125, WZ:-5.401611328125, MX:6.591796875, MY:-33.251953125, MZ:-27.685546875
AX:0.14697265625, AY:0.2109375, AZ:0.924072265625, WX:9.307861328125, WY:1.53350830078125, WZ:-0.091552734375, MX:6.591796875, MY:-33.544921875, MZ:-26.806640625
AX:0.13720703125, AY:0.246826171875, AZ:0.938720703125, WX:4.7760009765625, WY:1.2664794921875, WZ:-1.28173828125, MX:5.712890625, MY:-34.130859375, MZ:-27.392578125
AX:0.140869140625, AY:0.239501953125, AZ:0.9111328125, WX:6.08062744140625, WY:2.44903564453125, WZ:2.58636474609375, MX:6.005859375, MY:-33.251953125, MZ:-27.978515625
AX:0.14453125, AY:0.233154296875, AZ:0.911865234375, WX:5.9814453125, WY:2.05230712890625, WZ:1.18255615234375, MX:5.859375, MY:-33.69140625, MZ:-27.83203125
AX:0.142333984375, AY:0.246337890625, AZ:0.92578125, WX:7.97271728515625, WY:3.875732421875, WZ:0.87738037109375, MX:5.419921875, MY:-32.958984375, MZ:-27.685546875
AX:0.142333984375, AY:0.22900390625, AZ:0.930908203125, WX:6.4544677734375, WY:1.3427734375, WZ:-1.1749267578125, MX:6.4453125, MY:-32.8125, MZ:-28.7109375
AX:0.141845703125, AY:0.236328125, AZ:0.90625, WX:6.1492919921875, WY:1.59454345703125, WZ:0.63323974609375, MX:5.712890625, MY:-32.373046875, MZ:-28.271484375
AX:0.11572265625, AY:0.227294921875, AZ:0.9296875, WX:3.70025634765625, WY:0.54931640625, WZ:-6.256103515625, MX:6.298828125, MY:-32.958984375, MZ:-28.564453125
AX:0.22998046875, AY:0.131103515625, AZ:0.963134765625, WX:-42.205810546875, WY:-23.6358642578125, WZ:-60.21881103515625, MX:11.279296875, MY:-28.271484375, MZ:-24.169921875
AX:0.077392578125, AY:0.001708984375, AZ:0.9580078125, WX:5.2947998046875, WY:3.28826904296875, WZ:-0.74005126953125, MX:45.1171875, MY:-20.5078125, MZ:-22.265625
AX:0.063720703125, AY:0.008056640625, AZ:0.95947265625, WX:6.5460205078125, WY:3.265380859375, WZ:-1.76239013671875, MX:46.142578125, MY:-21.240234375, MZ:-22.705078125
AX:0.06640625, AY:0.006103515625, AZ:0.9619140625, WX:6.16455078125, WY:2.37274169921875, WZ:-0.58746337890625, MX:46.435546875, MY:-22.705078125, MZ:-22.998046875
AX:0.052978515625, AY:0.007080078125, AZ:0.94921875, WX:7.232666015625, WY:3.79180908203125, WZ:1.77001953125, MX:45.263671875, MY:-20.947265625, MZ:-21.240234375
AX:0.064697265625, AY:0.006591796875, AZ:0.962890625, WX:6.43157958984375, WY:3.88336181640625, WZ:-0.762939453125, MX:45.556640625, MY:-22.412109375, MZ:-21.533203125
AX:0.0546875, AY:0.023681640625, AZ:0.9775390625, WX:7.5531005859375, WY:2.35748291015625, WZ:27.2979736328125, MX:42.7734375, MY:-18.45703125, MZ:-21.38671875
AX:0.019287109375, AY:-0.0009765625, AZ:0.96728515625, WX:5.889892578125, WY:0.49591064453125, WZ:-3.30352783203125, MX:39.111328125, MY:-18.896484375, MZ:-22.705078125
AX:0.017333984375, AY:-0.00390625, AZ:0.97412109375, WX:3.692626953125, WY:-5.6915283203125, WZ:-3.6163330078125, MX:38.96484375, MY:-16.9921875, MZ:-24.0234375
AX:0.04638671875, AY:0.013671875, AZ:0.96630859375, WX:4.7607421875, WY:2.41851806640625, WZ:-1.312255859375, MX:30.46875, MY:-16.40625, MZ:-22.55859375
AX:0.01611328125, AY:0.021484375, AZ:0.9755859375, WX:0.78582763671875, WY:-3.3111572265625, WZ:-10.06317138671875, MX:28.857421875, MY:-17.431640625, MZ:-22.705078125
AX:0.072998046875, AY:-0.008544921875, AZ:0.97119140625, WX:3.9825439453125, WY:1.64794921875, WZ:13.66424560546875, MX:19.3359375, MY:-20.5078125, MZ:-21.38671875
AX:0.0615234375, AY:0.0185546875, AZ:0.954345703125, WX:7.20977783203125, WY:-3.60870361328125, WZ:14.50347900390625, MX:8.49609375, MY:-30.46875, MZ:-22.265625
AX:0.065673828125, AY:-0.003662109375, AZ:0.955810546875, WX:5.42449951171875, WY:1.54876708984375, WZ:-1.5411376953125, MX:9.08203125, MY:-32.2265625, MZ:-24.0234375
AX:0.05126953125, AY:0.018798828125, AZ:0.962890625, WX:5.24139404296875, WY:0.96893310546875, WZ:-0.84686279296875, MX:8.7890625, MY:-32.2265625, MZ:-23.14453125
AX:0.053466796875, AY:0.035400390625, AZ:0.9638671875, WX:6.378173828125, WY:1.7852783203125, WZ:-0.8392333984375, MX:8.203125, MY:-31.34765625, MZ:-24.0234375
AX:0.053466796875, AY:0.041259765625, AZ:0.954833984375, WX:5.06591796875, WY:0.5950927734375, WZ:-13.51165771484375, MX:8.7890625, MY:-31.0546875, MZ:-23.4375
AX:0.086181640625, AY:-0.016357421875, AZ:0.975341796875, WX:5.0048828125, WY:2.4566650390625, WZ:-20.97320556640625, MX:17.431640625, MY:-21.240234375, MZ:-22.119140625
AX:0.109375, AY:-0.003662109375, AZ:0.970703125, WX:5.5999755859375, WY:3.41033935546875, WZ:-7.781982421875, MX:23.291015625, MY:-19.189453125, MZ:-21.826171875
AX:0.0810546875, AY:0.006591796875, AZ:0.970458984375, WX:3.6468505859375, WY:7.0648193359375, WZ:10.00213623046875, MX:29.296875, MY:-18.45703125, MZ:-22.55859375
AX:0.038818359375, AY:-0.009033203125, AZ:0.961669921875, WX:1.97601318359375, WY:3.2958984375, WZ:-30.61676025390625, MX:35.888671875, MY:-16.259765625, MZ:-21.826171875
AX:0.06982421875, AY:0.005126953125, AZ:0.97265625, WX:4.6234130859375, WY:2.86102294921875, WZ:-0.9918212890625, MX:38.232421875, MY:-17.724609375, MZ:-21.533203125
AX:0.051513671875, AY:0.024169921875, AZ:0.9609375, WX:7.110595703125, WY:0.37384033203125, WZ:-7.07244873046875, MX:38.37890625, MY:-17.578125, MZ:-23.14453125
AX:0.0439453125, AY:-0.008544921875, AZ:0.961181640625, WX:8.758544921875, WY:0.396728515625, WZ:5.08880615234375, MX:42.7734375, MY:-20.21484375, MZ:-21.97265625
AX:0.03759765625, AY:-0.01123046875, AZ:0.962646484375, WX:8.76617431640625, WY:1.91497802734375, WZ:14.82391357421875, MX:39.55078125, MY:-17.578125, MZ:-21.38671875
AX:0.08740234375, AY:-0.0029296875, AZ:0.96337890625, WX:9.22393798828125, WY:4.61578369140625, WZ:20.13397216796875, MX:31.787109375, MY:-17.724609375, MZ:-22.412109375
AX:0.080078125, AY:0.06201171875, AZ:0.959716796875, WX:6.591796875, WY:0.48065185546875, WZ:23.18572998046875, MX:23.14453125, MY:-19.62890625, MZ:-22.265625
AX:0.070068359375, AY:0.015625, AZ:0.961181640625, WX:6.32476806640625, WY:2.40325927734375, WZ:13.3819580078125, MX:14.6484375, MY:-23.4375, MZ:-22.8515625
AX:0.07177734375, AY:0.00830078125, AZ:0.966796875, WX:10.711669921875, WY:0.6866455078125, WZ:17.50946044921875, MX:11.865234375, MY:-25.927734375, MZ:-21.826171875
AX:0.083740234375, AY:-0.014404296875, AZ:0.9658203125, WX:4.8675537109375, WY:2.90679931640625, WZ:0.05340576171875, MX:9.9609375, MY:-29.00390625, MZ:-22.55859375
AX:0.08447265625, AY:-0.001220703125, AZ:0.966796875, WX:7.080078125, WY:2.44140625, WZ:-2.5787353515625, MX:10.693359375, MY:-29.736328125, MZ:-22.998046875
AX:0.079833984375, AY:-0.003662109375, AZ:0.976318359375, WX:5.9967041015625, WY:1.62506103515625, WZ:2.044677734375, MX:11.42578125, MY:-28.41796875, MZ:-22.55859375
AX:0.083984375, AY:0.004638671875, AZ:0.939697265625, WX:3.88336181640625, WY:3.875732421875, WZ:-0.06103515625, MX:9.228515625, MY:-28.857421875, MZ:-22.705078125
AX:0.09228515625, AY:0.007080078125, AZ:0.966552734375, WX:1.617431640625, WY:-3.10516357421875, WZ:-30.06744384765625, MX:11.42578125, MY:-27.5390625, MZ:-21.09375
AX:0.099609375, AY:0.019775390625, AZ:0.958251953125, WX:0.701904296875, WY:0.38909912109375, WZ:-25.1312255859375, MX:19.775390625, MY:-20.654296875, MZ:-21.826171875
AX:0.082275390625, AY:0.010498046875, AZ:0.951904296875, WX:-1.708984375, WY:6.011962890625, WZ:-40.59600830078125, MX:38.0859375, MY:-18.1640625, MZ:-22.55859375
AX:0.052734375, AY:-0.0185546875, AZ:0.965576171875, WX:5.10406494140625, WY:2.17437744140625, WZ:-6.12640380859375, MX:48.779296875, MY:-21.533203125, MZ:-23.291015625
AX:0.0322265625, AY:-0.02978515625, AZ:0.962646484375, WX:5.462646484375, WY:1.09100341796875, WZ:2.2430419921875, MX:47.900390625, MY:-19.482421875, MZ:-22.998046875
AX:0.06005859375, AY:-0.013427734375, AZ:0.95849609375, WX:8.4228515625, WY:0.79345703125, WZ:23.162841796875, MX:44.53125, MY:-19.04296875, MZ:-22.55859375
AX:0.086181640625, AY:-0.003662109375, AZ:0.96337890625, WX:7.34710693359375, WY:5.1727294921875, WZ:14.54925537109375, MX:31.787109375, MY:-17.724609375, MZ:-22.412109375
AX:0.056396484375, AY:-0.00048828125, AZ:0.976318359375, WX:5.1727294921875, WY:2.00653076171875, WZ:27.94647216796875, MX:19.04296875, MY:-20.21484375, MZ:-21.6796875
AX:0.04443359375, AY:0.000244140625, AZ:0.971923828125, WX:6.90460205078125, WY:0.96893310546875, WZ:2.02178955078125, MX:11.71875, MY:-26.66015625, MZ:-23.73046875
AX:0.057373046875, AY:0.026123046875, AZ:0.96337890625, WX:6.03485107421875, WY:2.28118896484375, WZ:-0.8544921875, MX:10.400390625, MY:-28.857421875, MZ:-22.998046875
AX:0.0908203125, AY:0.007568359375, AZ:0.966796875, WX:3.41796875, WY:1.07574462890625, WZ:-40.8782958984375, MX:17.28515625, MY:-21.97265625, MZ:-21.38671875
AX:0.09130859375, AY:0.047119140625, AZ:0.950927734375, WX:-2.34222412109375, WY:7.69805908203125, WZ:-68.80950927734375, MX:35.009765625, MY:-16.552734375, MZ:-21.826171875
AX:0.04638671875, AY:0.004150390625, AZ:0.966796875, WX:5.4779052734375, WY:2.227783203125, WZ:9.490966796875, MX:47.021484375, MY:-18.896484375, MZ:-22.998046875
AX:-0.017822265625, AY:-0.036865234375, AZ:0.957763671875, WX:5.85174560546875, WY:-0.16021728515625, WZ:0.41961669921875, MX:44.53125, MY:-20.21484375, MZ:-23.14453125
AX:0.0849609375, AY:0.017822265625, AZ:0.953125, WX:7.94219970703125, WY:5.63812255859375, WZ:29.15191650390625, MX:31.93359375, MY:-16.9921875, MZ:-21.6796875
AX:0.048828125, AY:0.031005859375, AZ:0.9765625, WX:6.28662109375, WY:5.0506591796875, WZ:18.1884765625, MX:22.998046875, MY:-19.189453125, MZ:-23.583984375
AX:0.043701171875, AY:0.043701171875, AZ:0.96240234375, WX:4.35638427734375, WY:2.01416015625, WZ:11.07025146484375, MX:13.330078125, MY:-24.755859375, MZ:-23.291015625
AX:0.025146484375, AY:0.07470703125, AZ:0.952880859375, WX:7.6446533203125, WY:-1.6632080078125, WZ:-3.9215087890625, MX:9.66796875, MY:-29.296875, MZ:-24.90234375
AX:0.064453125, AY:0.061279296875, AZ:0.97021484375, WX:3.875732421875, WY:3.021240234375, WZ:0.80108642578125, MX:7.763671875, MY:-33.544921875, MZ:-25.048828125
AX:0.058837890625, AY:0.044189453125, AZ:0.96533203125, WX:2.84576416015625, WY:0.11444091796875, WZ:-0.93841552734375, MX:7.470703125, MY:-33.251953125, MZ:-25.341796875
AX:0.08349609375, AY:0.044921875, AZ:0.96826171875, WX:3.01361083984375, WY:0.6103515625, WZ:0.83160400390625, MX:8.642578125, MY:-34.130859375, MZ:-24.462890625
AX:0.053955078125, AY:0.041015625, AZ:0.957763671875, WX:8.35418701171875, WY:4.75311279296875, WZ:-1.1444091796875, MX:7.32421875, MY:-34.86328125, MZ:-24.31640625
AX:0.0595703125, AY:0.0458984375, AZ:0.964111328125, WX:4.14276123046875, WY:2.44140625, WZ:-1.1749267578125, MX:7.32421875, MY:-33.984375, MZ:-23.14453125
AX:0.04833984375, AY:0.03271484375, AZ:0.964599609375, WX:4.5013427734375, WY:1.82342529296875, WZ:-9.04083251953125, MX:7.6171875, MY:-32.51953125, MZ:-24.0234375
AX:0.080810546875, AY:0.03173828125, AZ:0.9638671875, WX:0.8087158203125, WY:-1.6021728515625, WZ:-43.212890625, MX:19.775390625, MY:-19.775390625, MZ:-23.291015625
AX:0.05078125, AY:0.031005859375, AZ:0.96484375, WX:4.4708251953125, WY:5.340576171875, WZ:-17.90618896484375, MX:36.767578125, MY:-16.552734375, MZ:-22.412109375
AX:0.025634765625, AY:0.019775390625, AZ:0.95703125, WX:6.12640380859375, WY:2.5482177734375, WZ:1.64794921875, MX:39.2578125, MY:-16.40625, MZ:-22.265625
AX:0.031494140625, AY:0.0, AZ:0.98046875, WX:5.43212890625, WY:2.13623046875, WZ:-1.76239013671875, MX:38.671875, MY:-16.40625, MZ:-21.97265625
AX:0.017822265625, AY:0.0302734375, AZ:0.982666015625, WX:5.035400390625, WY:0.00762939453125, WZ:-0.8087158203125, MX:41.30859375, MY:-16.9921875, MZ:-22.8515625
AX:0.0126953125, AY:0.011962890625, AZ:0.96484375, WX:4.94384765625, WY:1.97601318359375, WZ:1.30462646484375, MX:40.283203125, MY:-16.845703125, MZ:-22.705078125
AX:0.012451171875, AY:0.01123046875, AZ:0.956787109375, WX:7.7972412109375, WY:3.72314453125, WZ:-3.95965576171875, MX:40.576171875, MY:-18.310546875, MZ:-22.998046875
AX:-0.00146484375, AY:0.015380859375, AZ:0.982421875, WX:5.31768798828125, WY:1.434326171875, WZ:-2.73895263671875, MX:42.626953125, MY:-17.431640625, MZ:-24.169921875
AX:0.010009765625, AY:0.002197265625, AZ:0.95458984375, WX:5.67626953125, WY:1.70135498046875, WZ:1.99127197265625, MX:43.505859375, MY:-19.189453125, MZ:-22.412109375
AX:-0.000732421875, AY:0.0048828125, AZ:0.954833984375, WX:4.730224609375, WY:3.12042236328125, WZ:-5.4473876953125, MX:41.748046875, MY:-18.017578125, MZ:-23.291015625
AX:0.003662109375, AY:0.00341796875, AZ:0.964111328125, WX:6.27899169921875, WY:1.983642578125, WZ:1.06048583984375, MX:41.30859375, MY:-17.87109375, MZ:-23.73046875
AX:0.0009765625, AY:-0.00390625, AZ:0.962646484375, WX:5.5389404296875, WY:0.52642822265625, WZ:3.11279296875, MX:41.89453125, MY:-17.578125, MZ:-22.8515625
AX:0.01708984375, AY:0.014892578125, AZ:0.957275390625, WX:4.61578369140625, WY:2.32696533203125, WZ:-5.86700439453125, MX:41.015625, MY:-16.69921875, MZ:-23.73046875
AX:0.038330078125, AY:0.010986328125, AZ:0.95751953125, WX:4.150390625, WY:4.5623779296875, WZ:-6.195068359375, MX:40.72265625, MY:-17.28515625, MZ:-23.14453125
AX:-0.002685546875, AY:0.015380859375, AZ:0.935791015625, WX:4.5318603515625, WY:2.54058837890625, WZ:-4.974365234375, MX:41.30859375, MY:-17.578125, MZ:-23.14453125
AX:0.009765625, AY:0.01123046875, AZ:0.967529296875, WX:4.70733642578125, WY:0.518798828125, WZ:0.09918212890625, MX:42.333984375, MY:-17.724609375, MZ:-23.876953125
AX:0.01171875, AY:0.006103515625, AZ:0.9833984375, WX:6.04248046875, WY:1.86920166015625, WZ:4.364013671875, MX:43.06640625, MY:-17.28515625, MZ:-23.4375
AX:0.02197265625, AY:0.01025390625, AZ:0.96875, WX:9.71221923828125, WY:-0.3662109375, WZ:11.90185546875, MX:31.640625, MY:-16.11328125, MZ:-22.55859375
AX:-0.0693359375, AY:0.07861328125, AZ:1.001953125, WX:5.33294677734375, WY:-4.9591064453125, WZ:42.27447509765625, MX:24.31640625, MY:-16.9921875, MZ:-21.97265625
AX:0.02294921875, AY:0.0458984375, AZ:0.96240234375, WX:5.40924072265625, WY:3.692626953125, WZ:6.9732666015625, MX:14.501953125, MY:-22.705078125, MZ:-24.169921875
AX:0.013916015625, AY:0.056640625, AZ:0.96826171875, WX:5.53131103515625, WY:0.11444091796875, WZ:9.34600830078125, MX:9.66796875, MY:-26.07421875, MZ:-23.4375
AX:0.0224609375, AY:0.0419921875, AZ:0.973388671875, WX:5.47027587890625, WY:3.08990478515625, WZ:-1.33514404296875, MX:9.375, MY:-27.83203125, MZ:-25.78125
AX:0.005615234375, AY:0.039794921875, AZ:0.97998046875, WX:5.828857421875, WY:-1.50299072265625, WZ:-0.5035400390625, MX:10.546875, MY:-28.7109375, MZ:-24.90234375
AX:0.0478515625, AY:0.054443359375, AZ:0.976806640625, WX:4.8828125, WY:0.81634521484375, WZ:-0.25177001953125, MX:8.935546875, MY:-28.271484375, MZ:-24.755859375
AX:0.026123046875, AY:0.070068359375, AZ:0.9521484375, WX:5.11932373046875, WY:0.03814697265625, WZ:0.152587890625, MX:9.814453125, MY:-28.857421875, MZ:-24.462890625
AX:0.05322265625, AY:0.039794921875, AZ:0.963623046875, WX:6.04248046875, WY:1.83868408203125, WZ:0.7781982421875, MX:9.66796875, MY:-29.00390625, MZ:-23.14453125
AX:0.07275390625, AY:0.04296875, AZ:0.975830078125, WX:5.25665283203125, WY:5.9661865234375, WZ:-1.33514404296875, MX:9.9609375, MY:-29.296875, MZ:-24.0234375
AX:0.0341796875, AY:0.04931640625, AZ:0.965576171875, WX:6.0577392578125, WY:5.462646484375, WZ:0.3662109375, MX:8.203125, MY:-28.7109375, MZ:-23.73046875
AX:0.032958984375, AY:0.064453125, AZ:0.97314453125, WX:5.6915283203125, WY:2.64739990234375, WZ:-14.4500732421875, MX:12.3046875, MY:-23.4375, MZ:-23.4375
AX:0.02685546875, AY:0.103759765625, AZ:0.961181640625, WX:-0.0762939453125, WY:-5.62286376953125, WZ:-38.04779052734375, MX:27.24609375, MY:-16.11328125, MZ:-22.8515625
AX:0.02197265625, AY:0.022705078125, AZ:0.992919921875, WX:4.119873046875, WY:1.13677978515625, WZ:-10.78033447265625, MX:43.359375, MY:-17.87109375, MZ:-22.8515625
AX:0.01611328125, AY:0.032958984375, AZ:0.9541015625, WX:5.0506591796875, WY:1.800537109375, WZ:6.38580322265625, MX:45.849609375, MY:-19.775390625, MZ:-22.412109375
AX:-0.077880859375, AY:-0.012451171875, AZ:0.979248046875, WX:7.4920654296875, WY:1.64794921875, WZ:-5.69915771484375, MX:43.9453125, MY:-20.21484375, MZ:-23.73046875
AX:-0.018310546875, AY:0.029296875, AZ:0.96875, WX:4.82177734375, WY:1.65557861328125, WZ:-1.06048583984375, MX:45.263671875, MY:-19.482421875, MZ:-25.341796875
AX:-0.02783203125, AY:0.02685546875, AZ:0.974853515625, WX:4.2266845703125, WY:0.90789794921875, WZ:-9.6588134765625, MX:49.51171875, MY:-21.09375, MZ:-24.0234375
AX:-0.02099609375, AY:0.00830078125, AZ:0.95849609375, WX:5.31005859375, WY:3.71551513671875, WZ:4.31060791015625, MX:47.021484375, MY:-20.947265625, MZ:-22.705078125
AX:-0.00732421875, AY:0.0146484375, AZ:0.97314453125, WX:6.21795654296875, WY:4.08935546875, WZ:29.22821044921875, MX:41.162109375, MY:-15.673828125, MZ:-25.048828125
AX:-0.021728515625, AY:0.096435546875, AZ:0.9619140625, WX:6.18743896484375, WY:3.31878662109375, WZ:67.2760009765625, MX:22.265625, MY:-18.1640625, MZ:-23.14453125
AX:0.01220703125, AY:0.08349609375, AZ:0.980712890625, WX:11.23046875, WY:9.34600830078125, WZ:48.004150390625, MX:10.400390625, MY:-25.927734375, MZ:-25.927734375
AX:0.002197265625, AY:0.08544921875, AZ:0.948486328125, WX:4.70733642578125, WY:-4.1351318359375, WZ:-14.923095703125, MX:8.203125, MY:-28.125, MZ:-25.48828125
AX:0.01904296875, AY:0.08740234375, AZ:0.974609375, WX:9.4146728515625, WY:0.08392333984375, WZ:12.64190673828125, MX:7.470703125, MY:-33.837890625, MZ:-26.513671875
AX:0.04052734375, AY:0.0810546875, AZ:0.97216796875, WX:6.06536865234375, WY:1.983642578125, WZ:-5.50079345703125, MX:5.712890625, MY:-35.595703125, MZ:-27.392578125
AX:0.05810546875, AY:0.048095703125, AZ:0.98291015625, WX:-0.48065185546875, WY:1.79290771484375, WZ:-90.63720703125, MX:16.69921875, MY:-22.55859375, MZ:-23.14453125
AX:-0.04296875, AY:0.014404296875, AZ:0.98193359375, WX:2.9754638671875, WY:3.27301025390625, WZ:-23.1781005859375, MX:46.2890625, MY:-20.21484375, MZ:-23.14453125
AX:-0.045654296875, AY:0.00244140625, AZ:0.975341796875, WX:5.56182861328125, WY:2.5634765625, WZ:1.79290771484375, MX:47.900390625, MY:-21.826171875, MZ:-24.462890625
AX:-0.078125, AY:-0.015869140625, AZ:0.9658203125, WX:5.3863525390625, WY:2.62451171875, WZ:-4.87518310546875, MX:49.072265625, MY:-19.189453125, MZ:-24.169921875
AX:-0.059326171875, AY:-0.0078125, AZ:0.982421875, WX:5.035400390625, WY:1.19781494140625, WZ:4.058837890625, MX:48.33984375, MY:-19.3359375, MZ:-24.31640625
AX:-0.037841796875, AY:-0.002685546875, AZ:0.957275390625, WX:5.7525634765625, WY:1.45721435546875, WZ:22.62115478515625, MX:48.193359375, MY:-19.189453125, MZ:-25.048828125
AX:-0.069580078125, AY:0.0283203125, AZ:0.99365234375, WX:9.185791015625, WY:8.60595703125, WZ:62.87384033203125, MX:31.494140625, MY:-15.380859375, MZ:-25.341796875
AX:-0.023681640625, AY:0.074951171875, AZ:0.97314453125, WX:5.9356689453125, WY:1.91497802734375, WZ:73.90594482421875, MX:20.654296875, MY:-17.431640625, MZ:-23.583984375
AX:-0.01123046875, AY:0.057373046875, AZ:0.971435546875, WX:7.14874267578125, WY:5.3558349609375, WZ:28.19061279296875, MX:10.107421875, MY:-26.806640625, MZ:-24.462890625
AX:0.010498046875, AY:0.06591796875, AZ:0.974365234375, WX:4.41741943359375, WY:3.021240234375, WZ:-2.044677734375, MX:9.228515625, MY:-27.685546875, MZ:-25.048828125
AX:0.0458984375, AY:0.07275390625, AZ:0.980712890625, WX:2.1209716796875, WY:3.753662109375, WZ:0.96893310546875, MX:9.9609375, MY:-27.24609375, MZ:-23.4375
